lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_11,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>In fig. , find the value of quadrilateral ABCD</p>
<div style=""margin-top:15px;""><img class=""quesimg"" src=""https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/qdescimage_1531472265.jpg"" style=""width:200px""/></div>
",<p>110 sq. cm</p>,<p>112sq. cm</p>,<p>114 sq. cm</p>,<p>108 sq. cm</p>,0,1,0,0,"
<h3>Solution:</h3>
<p>In triangle BDC , we have<br/>
CD<sup>2</sup> = BD<sup>2</sup>+BC<sup>2</sup><br/>
BD<sup>2</sup> = 17<sup>2</sup>- 8<sup>2</sup><br/>
BD<sup>2</sup> = 289 -  64 = 225<br/>
BD  = 15 cm<br/>
In triangle ABD , we have<br/>
BD<sup>2 </sup>= AB<sup>2</sup> +AD<sup>2</sup><br/>
AB<sup>2</sup> = 15<sup>2</sup>-9<sup>2</sup><br/>
AB<sup>2</sup> = 225 – 81 =144<br/>
AB = 12cm</p>
<p>Therefore, area of quad. ABCD = area of triangle ABD + area of triangle BCD<br/>
                                                = ½ (12 x 9) + ½ (8 x 17)<br/>
                                                = 54 + 68 = 112 sq. cm</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_12,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>Given the areas of the following triangle is 42 sq. cm, find the value of the height h.</p>
<div style=""margin-top:15px;""><img class=""quesimg"" src=""https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/qdescimage_1531718112.jpg"" style=""width:200px""/></div>
",<p>7 cm</p>,<p>6 cm</p>,<p>8 cm</p>,<p>12 cm</p>,1,0,0,0,"
<h3>Solution:</h3>
<p>Given, area = 42 sq. cm<br/>
 base = 12 cm<br/>
therefore, area of the triangle = ½ x base x height<br/>
42 = ½ x 12 x height<br/>
height = (42 x 2)/12<br/>
height = 7 cm</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_13,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>The ratio of the area of a square of side ‘a’ and that of an equilateral triangle of side ‘a’ is</p>
",<p>2 : 1</p>,<p>2 : √3</p>,<p>4 : 3</p>,<p>4 : √3</p>,0,0,0,1,"
<h3>Solution:</h3>
<p>Side of square = a<br/>
area = a<sup>2</sup><br/>
area of equilateral triangle = √3/4 (a<sup>2</sup>)<br/>
therefore,<br/>
the ratio of the area of a square and equilateral is<br/>
=  a<sup>2</sup> : √3/4 (a<sup>2</sup>)<br/>
= 1 : √3/4<br/>
= 4 : √3</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_14,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>What is the height of a triangle with base 24 mm and area 132 square mm?</p>
",<p>12 mm</p>,<p>13 mm</p>,<p>11 mm</p>,<p>10 cm</p>,0,0,1,0,"
<h3>Solution:</h3>
<p>Given height = 24 mm<br/>
area = 132 sq. mm<br/>
therefore,<br/>
½ x 24 x base = 132<br/>
base = (132 x 2) /24<br/>
base = 11 mm</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_15,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>If the length of a rectangle is multiplied by 3 and the width remains the same, how is the area changed?</p>
",<p>multiplied by 3</p>,<p>divided by 3</p>,<p>decreased by 3 square units</p>,<p>increased by 3 square units</p>,1,0,0,0,"
<h3>Solution:</h3>
<p>Let length of the rectangle = l<br/>
Let the width of the rectangle = w<br/>
Area of the rectangle = l x w<br/>
Length of the new rectangle = 3 x l = 3l<br/>
Width is same for the new rectangle<br/>
Area of the new rectangle = 3l x w = 3lw<br/>
Area of the new rectangle = 3 x (lw) =  3 x (area of the old rectangle)</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_16,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>What is the area of a triangle with base 29.9 cm and height 25.6 cm?</p>
",<p>382.72 sq. cm</p>,<p>380.72 sq. cm</p>,<p>370. 75 sq. cm</p>,<p>none of these</p>,1,0,0,0,"
<h3>Solution:</h3>
<p>Given, Base = 29.9 cm and height = 25.6 cm<br/>
therefore,<br/>
area of the triangle = ½ × 29.9 × 25.6<br/>
                              = 382.72 sq. cm</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_17,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>By how many times will the area of a triangle increase, if the base and the height are increased by 2 times?</p>
",<p>2 times          </p>,<p>4 times</p>,<p>6 times</p>,<p>3 times</p>,0,1,0,0,"
<h3>Solution:</h3>
<p>Let h be the height of the triangle and b be the base of the triangle.<br/>
The area of the triangle = ½ x b x h<br/>
The length of the base and the length of the height are increased by 2 times.<br/>
The new base is 2 x b and the new height is 2 x h.<br/>
The new area of the triangle = ½  x (2 x b) x (2 x h)<br/>
                                                = 4 x ( ½ x b x h)<br/>
                                                = 4 x original area of the triangle<br/>
therefore, the area of the triangle increases by 4 times.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_18,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>The base of a parallelogram is twice that of the height. What are the measures of the height, if the area of the parallelogram is 288 sq. cm ?</p>
",<p>22 cm</p>,<p>24 cm</p>,<p>28 cm</p>,<p>12 cm</p>,0,0,0,1,"
<h3>Solution:</h3>
<p>Let h be the height and b be the base of the parallelogram.<br/>
As the base of the parallelogram is twice the height, b = 2 x h = 2h.<br/>
The area of the parallelogram = base × height = 2 x h x h = 2h<sup>2</sup><br/>
therefore, 2h<sup>2</sup> = 288<br/>
h<sup>2</sup> = 144<br/>
h= 12 cm<br/>
The length of the height =12 cm</p>
<p>So, the height of the parallelogram h is 12 cm.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_19,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p><strong>Find the area of </strong><strong>triangle </strong><strong>ABC , which AB=AC=4.5 cm and </strong><strong>∠</strong><strong>A = 90<span class=""math-tex"">\(^0\)</span></strong></p>
",<p>6.5  sq. cm</p>,<p>12.5 sq. cm  </p>,<p>13.5 sq. cm</p>,<p>10.5 sq. cm</p>,0,0,1,0,"
<h3>Solution:</h3>
<p>Area of triangle =  ½ ×AC×AB<br/>
= ½ ×4.5×6<br/>
=13.5 cm<sup>2</sup></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_20,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>The median of the triangle divide it into</p>
",<p>two triangle with equal area</p>,<p>right angle triangles</p>,<p>equilateral triangle</p>,<p>isosceles triangle</p>,1,0,0,0,Non
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_21,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>Two parallelograms are on the same base and between the same parellels. The ratio of their areas is:</p>
",<p>1:2</p>,<p>1:1</p>,<p>1:4</p>,<p>None of these</p>,0,1,0,0,Non
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_22,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>ABCD and ABFE are parallelograms as shown in the figure. If ar(ABCD)=24<span class=""math-tex"">\(cm^2\)</span> and ar(ABFE)=18<span class=""math-tex"">\(cm^2\)</span>, then ar (EFCD) is</p>
<div style=""margin-top:15px;""><img class=""quesimg"" src=""https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/qdescimage_1517297509.jpg"" style=""width:200px""/></div>
",<p>33<span class="math-tex">\(cm^2\)</span></p>,<p>36<span class="math-tex">\(cm^2\)</span></p>,<p>30<span class="math-tex">\(cm^2\)</span></p>,<p>42<span class="math-tex">\(cm^2\)</span></p>,0,0,0,1,Non
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_23,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,binary,,"
<p>Triangles on the same base  and between the same parallels are equal in area.</p>
","
												True												
																								
											  ","
												False												
																								
											  ",,,1,0,0,0,Non
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_24,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>In fig.,PQRS is a square and T and U are, respectively , the mid-point of PS and QR . Find the area of triangle OTS if  PQ = 8 cm</p>
<div style=""margin-top:15px;""><img class=""quesimg"" src=""https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/qdescimage_1531472350.jpg"" style=""width:200px""/></div>
",<p>6 sq.cm</p>,<p>10 sq .cm      </p>,<p>12 sq . cm</p>,<p>8 sq. cm</p>,0,0,0,1,"
<h3>Solution:</h3>
<p>Since , T and U are mid-points of PS and QR respectively<br/>
therefore, TU || PQ<br/>
TO || PQ<br/>
therefore, TO = ½ PQ = 4 cm<br/>
also, TS = ½ PS = 4 cm<br/>
therefore, area of triangle OTS = ½ TO x TS<br/>
                                                = ½ x 4 x 4<br/>
                                                = 8 sq. cm</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_25,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>What is the area of the parallelogram ABCD, if it is formed with 4 parallelograms similar to the parallelogram PRTV of area 64 sq. cm?</p>
<div style=""margin-top:15px;""><img class=""quesimg"" src=""https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/qdescimage_1531719792.jpg"" style=""width:200px""/></div>
",<p>50 sq. cm</p>,<p>60 sq. cm</p>,<p>16 sq. cm</p>,<p>56 sq. cm</p>,0,0,1,0,"
<h3>Solution:</h3>
<p>The parallelogram PRTV consists of four parallelograms similar to the parallelogram ABCD.<br/>
The area of the parallelogram PRTV = 4 × area of the parallelogram ABCD<br/>
                                                64 = 4 × area of the parallelogram ABCD                                 <br/>
area of the parallelogram ABCD = 64/4<br/>
                                                            = 16 sq. cm<br/>
So, the area of the parallelogram ABCD is 16 cm<sup>2</sup>.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_26,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>What is the area of a triangle with base 20.3 mm and height 5.6 mm?</p>
",<p>56.84 sq. mm</p>,<p>54.52 sq. cm</p>,<p>58.84 sq. mm</p>,<p>none of these</p>,1,0,0,0,"
<h3>Solution:</h3>
<p>Area of the triangle = ½ x base x height<br/>
                                    = ½ x 20.3 x 5.6<br/>
                                    = 56.84 sq. mm</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_27,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>Find the height of the parallelogram ABCD, if area is 16 sq. cm.</p>
<div style=""margin-top:15px;""><img class=""quesimg"" src=""https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/qdescimage_1531464765.jpg"" style=""width:200px""/></div>
",<p>4 cm</p>,<p>8 cm</p>,<p>2 cm  </p>,<p>1 cm</p>,1,0,0,0,"
<h3>Solution:</h3>
<p>Given, there area is 16 cm<sup>2 </sup><br/>
base = 4 cm<br/>
therefore,<br/>
area = base x  height<br/>
height = 16 / 4 = 4 cm</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_28,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>Find the area of the parallelogram , if base = 13 m and height = 8 m</p>
",<p>100 sq. m</p>,<p>110 sq. m</p>,<p>104 sq. m</p>,<p>none  of these</p>,0,0,1,0,"
<h3>Solution:</h3>
<p>Area of parallelogram = base x height<br/>
                        = 13 x 8 sq. m = 104 sq. m</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_29,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>The area of the parallelogram ABCD in the figure is </p>
<div style=""margin-top:15px;""><img class=""quesimg"" src=""https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/qdescimage_1517292557.jpg"" style=""width:200px""/></div>
",<p>9 <span class="math-tex">\(cm^2\)</span></p>,<p>12 <span class="math-tex">\(cm^2\)</span></p>,<p>10 <span class="math-tex">\(cm^2\)</span></p>,<p>15 <span class="math-tex">\(cm^2\)</span></p>,0,1,0,0,Non
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_30,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>In fig. ∠AOB = 90<span class=""math-tex"">\(^0\)</span>, AC = BC , OA = 12 cm and OC = 6.5 cm. Find the area of triangle AOB</p>
<div style=""margin-top:15px;""><img class=""quesimg"" src=""https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/qdescimage_1531472886.jpg"" style=""width:200px""/></div>
",<p>25 sq.cm</p>,<p>30 sq. cm</p>,<p>35 sq. cm      </p>,<p>40 sq. cm</p>,0,1,0,0,"
<h3>Solution:</h3>
<p>Since, mid-point of the hypotenuse of a right triangle is equidistance from the vertices<br/>
therefore, CA = CB = OC<br/>
CA = CB = 6.5 cm<br/>
AB = 13 cm<br/>
In right triangle OAB , we have<br/>
AB<sup>2</sup> = OB<sup>2</sup> + OA<sup>2</sup><br/>
OB<sup>2</sup> = 13<sup>2</sup> – 12<sup>2</sup><br/>
OB<sup>2</sup> = 25<br/>
OB = 5 cm<br/>
area of triangle AOB  = ½ (OA x OB)<br/>
                        = ½ (12 x 5)= 30 sq. cm</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_31,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>In the given figure If ar(||ABEF)=ar(||ABCD)=50<span class=""math-tex"">\(cm^2\)</span>, AFGH is a parallelogram and points E, B, G and H are collinear points, then ar(||AFGH) is</p>
<div style=""margin-top:15px;""><img class=""quesimg"" src=""https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/qdescimage_1517295792.jpg"" style=""width:200px""/></div>
",<p>25<span class="math-tex">\(cm^2\)</span></p>,<p>100<span class="math-tex">\(cm^2\)</span></p>,<p>75<span class="math-tex">\(cm^2\)</span></p>,<p>50<span class="math-tex">\(cm^2\)</span></p>,0,0,0,1,Non
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_32,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>Find the area of the parallelogram , base = 42 in and height = 9 in</p>
",<p>190 sq. in</p>,<p>210 sq. in     </p>,<p>188 sq. in</p>,<p>none of these</p>,0,0,0,1,"
<h3>Solution:</h3>
<p>Area of triangle = ½ x 42 x 9 sq. in<br/>
                        = 189 sq. in</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_33,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>Find the area of the shaded region in the figure, if the area of ACDF is 12 sq. m.</p>
<div style=""margin-top:15px;""><img class=""quesimg"" src=""https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/qdescimage_1531466240.jpg"" style=""width:200px""/></div>
",<p>5 sq. m</p>,<p>7 sq m    </p>,<p>8 sq. m    </p>,<p>6 sq. m</p>,0,0,0,1,"
<h3>Solution:</h3>
<p>The area of the parallelogram ACDF = 12 m<sup>2</sup><br/>
Area of ACDF = AC x EB<br/>
4 x EB = 12<br/>
EB = 3 m<br/>
The area of the <span class=""math-tex"">\(\triangle\)</span> AEC = ½ x Base x Height<br/>
                                    = ½  x AC x EB<br/>
Area of the <span class=""math-tex"">\(\triangle\)</span>AEC = ½  x 4 x 3<br/>
Area of the <span class=""math-tex"">\(\triangle\)</span>AEC = 6 m<sup>2</sup></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_34,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>Find the height of the parallelogram whose base is four times that of the height and whose area is 576 sq. cm</p>
",<p>22 cm</p>,<p>17 cm</p>,<p>12 cm</p>,<p>24 cm</p>,0,0,1,0,"
<h3>Solution:</h3>
<p>The area of a parallelogram is 576 cm<sup>2</sup><br/>
Let h be the height of the parallelogram.<br/>
The length of the base is four times the height.<br/>
The base of the parallelogram = 4 x h<br/>
The area of the parallelogram = base x height<br/>
                                                = (4 x h) x h = 4h<sup>2</sup><br/>
 4 x h<sup>2</sup> = 576<br/>
 h<sup>2</sup> = 144<br/>
 h = 12 cm</p>
<p>The height of the parallelogram is 12 cm</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_35,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>In a triangle ABC, E is the mid-point of median AD, which of the following is false?</p>
",<p>Area of triangle ABD=(1/2) Area of triangle ABC</p>,<p>Area of triangle BED=(1/4) Area of triangle ABC</p>,<p>Area of triangle ABE=(1/4) Area of triangle ABC</p>,<p>none of these</p>,0,0,0,1,Non
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_36,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>In the fig. ABCD is a rectangle with side AB = 8 cm and AD = 5 cm. Find the area of the parallelogram ABEF</p>
<div style=""margin-top:15px;""><img class=""quesimg"" src=""https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/qdescimage_1531463527.jpg"" style=""width:200px""/></div>
",<p>48 sq. cm</p>,<p>36 sq. cm</p>,<p>40 sq. cm      </p>,<p>32 sq. cm</p>,0,0,1,0,"
<h3>Solution:</h3>
<p>Area of parallelogram ABEF = area of rectangle ABCD<br/>
                        [on the same base AB and between same parallels AB and DE]<br/>
area of the rectangle ABCD = base x height<br/>
                                                = 8 x 5 sq. cm<br/>
                                                = 40 sq. cm<br/>
therefore, Area of parallelogram = 40 sq. cm</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics_09_37,CBSE,9,Mathematics,areas-of-parallelograms-and-triangles,,1,3,-1,SMCQ,,"
<p>ABCD is a parallelogram in which DC is produced to P such that DC = CP. AP intersects BC at Q. If ar(<span class=""math-tex"">\(\triangle\)</span>BQD)=3<span class=""math-tex"">\(cm^2\)</span>, then ar(||ABCD) is</p>
<div style=""margin-top:15px;""><img class=""quesimg"" src=""https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/qdescimage_1517297190.jpg"" style=""width:200px""/></div>
",<p>6<span class="math-tex">\(cm^2\)</span></p>,<p>12<span class="math-tex">\(cm^2\)</span></p>,<p>15<span class="math-tex">\(cm^2\)</span></p>,<p>9<span class="math-tex">\(cm^2\)</span></p>,0,1,0,0,Non
