lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_11,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p><strong>Molecular weight of <span class=""math-tex"">\(HNO_3\)</span> is</strong></p>
",<p>63</p>,<p>98</p>,<p>75</p>,<p>108</p>,1,0,0,0,"
<h3>Solution:</h3>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">Molecular weight of <span class=""math-tex"">\(HNO_3\)</span>= (1 + 14 + 48) g = 63 g</font></font></font></font></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_12,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>In SnCl<span class=""math-tex"">\(_4\)</span> the valency of Sn is</p>
",<p>2</p>,<p>4</p>,<p>6</p>,<p>All of these </p>,0,1,0,0,"
<h3>Solution:</h3>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">Chlorine is a monovalent atom and Sn attached with 4 chlorine atom.<br/>
So, the valency of Sn is 4.</font></font></font></font></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_13,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>% of O in <span class=""math-tex"">\(K_2Cr_2O_7\)</span> is</p>
",<p>26.53</p>,<p>35.37</p>,<p>38.10</p>,<p>None of these</p>,0,0,1,0,"
<h3>Solution:</h3>
<p>Molecular mass of <span class=""math-tex"">\(K_2Cr_2O_7\)</span> is = 2(39) + 2(52) + 7(16) = 78 + 104 + 112 = 294</p>
<p>% of Cr in <span class=""math-tex"">\(K_2Cr_2O_7\)</span> is = <span class=""math-tex"">\(\frac {112}{294} \times 100\)</span> = 38.10%</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_14,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>In PbO<span class=""math-tex"">\(_2\)</span>, in which oxidation state lead is present?</p>
",<p>-ous</p>,<p>-ic</p>,<p>Both -ous and -ic</p>,<p>None of these</p>,0,1,0,0,"
<h3>Solution:</h3>
<p>In PbO<span class=""math-tex"">\(_2\)</span>, lead is in +4 oxidation state. Pb has two oxidation state: +2 and +4. So, it is -ic compound that is plumbic.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_15,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p><strong>Word equation is</strong></p>
",<p><span class="math-tex">\(Carbon + Oxygen \rightarrow Carbon \ dioxide\)</span></p>,"<p><span class=""math-tex"">\(C + O_2  \rightarrow CO_2	\)</span></p>",<p><span class="math-tex">\(Carbon + O_2 \rightarrow CO_2\)</span></p>,<p>None of these</p>,1,0,0,0,"
<h3>Solution:</h3>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">When a chemical reaction is represented by name of reactant and product, then it will be word equation.</font></font></font></font></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_16,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>Iron has variable valency of</p>
",<p>1 and 2</p>,<p>2 and 3</p>,<p>3 and 4</p>,<p>None of these</p>,0,1,0,0,"
<h3>Solution:</h3>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">Iron has variable valency of 2 and 3. They are ferrous and ferric.<br/>
Examples are FeCl</font></font><sub><font face=""Cambria, serif""><font size=""3""><span class=""math-tex"">\(_2\)</span></font></font></sub><font face=""Cambria, serif""><font size=""3""> (II) and FeCl</font></font><sub><font face=""Cambria, serif""><font size=""3""><span class=""math-tex"">\(_3\)</span></font></font></sub><font face=""Cambria, serif""><font size=""3""> (III).</font></font></font></font></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_17,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>1 u or 1 amu means</p>
",<p>1/12th mass of C-12 atoms</p>,<p>Mass of C-12 atom</p>,<p>Mass of O-16 atom</p>,<p>Mass of Hydrogen molecule</p>,1,0,0,0,
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_18,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p><strong>What is the % of O in urea?</strong></p>
",<p>46.67%</p>,<p>6.66%</p>,<p>20%</p>,<p>26.66%</p>,0,0,0,1,"
<h3>Solution:</h3>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">Formula of urea is <span class=""math-tex"">\(CO(NH_2)_2\)</span></font></font></font></font></p>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">Molecular mass of urea = 12 + 16 + 2(14+ 2) = 60g</font></font></font></font></p>
<p><font color=""#000000""><font face=""Liberation Serif, serif""><font face=""Cambria, serif""><font size=""3"">% of O in urea = <span class=""math-tex"">\(\frac {16}{60} \times 100\)</span> = 26.66%</font></font></font></font></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_19,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>Which of the two statement(s) is/are true?</p>
<p><strong>Statement A :</strong> Atomic mass of an element is not its actual mass but relative mass.<br/>
<strong>Statement B : </strong>With the help of STM, it is possible to take the photograph of some atoms.</p>
",<p>Statement A</p>,<p>Statement B</p>,<p>Both A and B</p>,<p>Neither A nor B</p>,0,0,1,0,
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_20,CBSE,9,Science,atoms-and-molecules,,1,3,-1,binary,,"
<p>In the reaction between <span class=""math-tex"">\(BaCl_2\)</span> and <span class=""math-tex"">\(Na_2SO_4\)</span>, initial mass includes (mass</p>
<p>of water + mass of <span class=""math-tex"">\(BaCl_2. 2H_2O\)</span> + mass of<span class=""math-tex"">\( Na_2SO_4.10H_2O\)</span> + mass of</p>
<p>empty beaker /conical flask]. It is</p>
","
												True												
																								
											  ","
												False												
																								
											  ",,,1,0,0,0,"
<h3>Solution:</h3>
<p>First, crystals of barium chloride and sodium sulphate is used.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_21,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>Match the following with the correct response:<br/>
(1) 1 mole of <span class=""math-tex"">\(O_2\)</span><br/>
(2) 1 mole of N<br/>
(3) 1 mole of C<br/>
(4) 1 mole of <span class=""math-tex"">\(H_2O\)</span><br/>
 </p>
<p>(A) 6.022×<span class=""math-tex"">\(10^{23}\)</span> molecules<br/>
(B) 12 g<br/>
(C) 6.022×<span class=""math-tex"">\(10^{23}\)</span> atoms<br/>
(D) 18 g</p>
","<p>1-C, 2-B, 3-D, 4-A</p>","<p>1-B, 2-D, 3-A, 4-C</p>","<p>1-D, 2-A, 3-C, 4-B</p>","<p>1-A, 2-C, 3-B, 4-D</p>",0,0,0,1,
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_22,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p><strong>What is the % of N in urea?</strong></p>
",<p>46.67%</p>,<p>6.66%</p>,<p>20%</p>,<p>26.66%</p>,1,0,0,0,"
<h3>Solution:</h3>
<p><font color=""#000000""><font face=""Liberation Serif, serif""><font face=""Cambria, serif""><font size=""3"">Formula of urea is <span class=""math-tex"">\(CO(NH_2)_2\)</span></font></font><font face=""Cambria, serif""><font size=""3""> </font></font></font></font></p>
<p><font color=""#000000""><font face=""Liberation Serif, serif""><font face=""Cambria, serif""><font size=""3"">Molecular mass of urea = 12 + 16 + 2(14+ 2) = 60g</font></font></font></font></p>
<p><font color=""#000000""><font face=""Liberation Serif, serif""><font face=""Cambria, serif""><font size=""3"">% of N in urea = <span class=""math-tex"">\(\frac {28}{60} \times 100\)</span> = 46.66%</font></font></font></font></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_23,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p><strong>The catalyst used in the formation of ammonia from nitrogen and hydrogen is</strong></p>
",<p>Cu/Fe</p>,<p>Sn+ HCl</p>,<p>Fe + Mo</p>,<p>None of these</p>,0,0,1,0,"
<h3>Solution:</h3>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">The formation of ammonia from nitrogen and hydrogen is:</font></font></font></font></p>
<p><font color=""#000000""><font face=""Calibri, serif""><span class=""math-tex"">\(N_2 + 3H_2\)</span></font></font> <img alt="""" src=""https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/media_library/media_file_MzYzNDUxNjcyMTUyOTY0MTkwMg==.jpg""/> <span class=""math-tex"">\(2NH_3\)</span></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_24,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>The number value 6.022 × <span class=""math-tex"">\(10^{23}\)</span> is also called</p>
",<p>Dalton Number</p>,<p>Avagadro's number</p>,<p>Atomic Number</p>,<p>Mass Number</p>,0,1,0,0,
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_25,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>Which of the following is the correct definition of a mole?</p>
",<p>It is equal to the gram atomic mass of the substance.</p>,<p>It contains 6.022×<span class="math-tex">\(10^{20}\)</span> atoms of a given substance.</p>,<p>It is equal to gram molecular mass of the substance.</p>,<p>It contains 6.022×<span class="math-tex">\(10^{23}\)</span> molecules of a given substance.</p>,1,0,1,1,
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_26,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>Which of the two statements is true?</p>
<p><strong>Statement A : </strong>Atoms can exist independently.<br/>
<strong>Statement B :</strong> The law of constant proportions is applicable only to pure chemical compounds.</p>
",<p>Statement A</p>,<p>Statement B</p>,<p>Both the statements - A and B</p>,<p>Neither statement A nor statement B</p>,0,1,0,0,"
<h3>Solution:</h3>
<p>Atoms are combined to form molecule. So, they cannot exist independently.</p>
<p>Statement B is true.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_27,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p><strong>In the reaction <span class=""math-tex"">\(CuSO_4 + 2NaOH \rightarrow Cu(OH)_2 + Na_2SO_4\)</span>, which one is product?</strong></p>
",<p>Copper sulphate</p>,<p>Sodium hydroxide</p>,<p>Sodium sulphate</p>,<p>None of these</p>,0,0,1,0,"
<h3>Solution:</h3>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">Here, Copper sulphate and Sodium hydroxide reacts to give sodium sulphate and copper hydroxide.</font></font></font></font></p>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">So, sodium sulphate and copper hydroxide are product.</font></font></font></font></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_28,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>In ammonia, % of H is</p>
",<p>82.35</p>,<p>17.64</p>,<p>75%</p>,<p>None of these</p>,0,1,0,0,"
<h3>Solution:</h3>
<p>Molar mass of ammonia = 14 +3 = 17g<br/>
% of H is = (3/17) x 100 = 17.64</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_29,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>The number of carbon atoms in Sodium carbonate is</p>
",<p>1</p>,<p>2</p>,<p>3</p>,<p>0</p>,0,0,0,1,"
<h3>Solution:</h3>
<p>Formula of sodium carbonate is <span class=""math-tex"">\(Na_2CO_3\)</span>.<br/>
It has no h atom.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_30,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>In the compound of two element and oxygen, ‘ite’ is used as suffix when</p>
",<p>Number of oxygen atom is less than 2</p>,<p>Number of oxygen atom is 2</p>,<p>Number of oxygen atom is 3</p>,<p>Number of oxygen atom is more than 3</p>,0,1,0,0,"
<h3>Solution:</h3>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">In the compound of two element and oxygen, ‘ite’ is used as suffix when Number of oxygen atom is 2.</font></font></font></font></p>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">Example: NaClO</font></font><sub><font face=""Cambria, serif""><font size=""3""><span class=""math-tex"">\(_2\)</span></font></font></sub><font face=""Cambria, serif""><font size=""3"">: Sodium chlorite</font></font></font></font></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_31,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>During a chemical reaction, the sum of the masses of the reactants and products remains unchanged. This is known as </p>
",<p>Law of multiple proportions</p>,<p>Law of conservation of mass</p>,<p>Law of constant proportions</p>,<p>None of these</p>,0,1,0,0,
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_32,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>Chlorine ion is</p>
",<p>Univalent ion</p>,<p>Divalent ion</p>,<p>Trivalent ion</p>,<p>None of these</p>,1,0,0,0,"
<h3>Solution:</h3>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">Atomic number of Cl is 17 and<br/>
Electronic configuration is</font></font></font></font></p>
<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width: 120px;"">
<tbody>
<tr>
<td>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">K</font></font></font></font></p>
</td>
<td>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">L</font></font></font></font></p>
</td>
<td>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">M</font></font></font></font></p>
</td>
</tr>
<tr>
<td>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">2</font></font></font></font></p>
</td>
<td>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">8</font></font></font></font></p>
</td>
<td>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">7</font></font></font></font></p>
</td>
</tr>
</tbody>
</table>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">To attain octet, it accepts one electrons and forms a univalent anion.</font></font></font></font></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_33,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>Match the following with the correct response:</p>
<p>(1) Ions<br/>
(2) Anions<br/>
(3) Cations<br/>
(4) Radical</p>
<p>(A) Negatively charged<br/>
(B) Polyatomic ion<br/>
(C) Positively charged<br/>
(D) Charged particles</p>
","<p>1-D, 2-A, 3-C, 4-B</p>","<p>1-C, 2-B, 3-D, 4-A</p>","<p>1-A, 2-C, 3-B, 4-D</p>","<p>1-B, 2-D, 3-A, 4-C</p>",1,0,0,0,
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_34,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>How many moles are present in 40 g of He?</p>
",<p>12 moles</p>,<p>10 moles</p>,<p>13 moles</p>,<p>14 moles</p>,0,1,0,0,
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_35,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>Which of the following is triatomic gas?</p>
",<p>Helium</p>,<p>Hydrogen</p>,<p>Ozone</p>,<p>Sulpher</p>,0,0,1,0,"
<h3>Solution:</h3>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">Ozone is a triatomic gas. Its formula is </font></font><span class=""math-tex"">\(O_3\)</span></font></font></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_36,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>According to Law of Conservation of Mass          </p>
",<p>Mass of reactant &gt; Mass of product</p>,<p>Mass of product &gt; Mass of reactant</p>,<p>Mass of reactant = Mass of product</p>,<p>None of these</p>,0,0,1,0,
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_37,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p><strong>In the reaction: <span class=""math-tex"">\( 2Na + 2H_2O \rightarrow 2NaOH + H_2\)</span>, the product is</strong></p>
",<p>NaOH</p>,<p><span class="math-tex">\(H_2\)</span></p>,<p>Both (1) and (2)</p>,<p>None of these</p>,0,0,1,0,"
<h3>Solution:</h3>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">The substances that reacts to give new product is reactant and the new substance formed is product.</font></font></font></font></p>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">Here Na, <span class=""math-tex"">\(H_2O\)</span> are reactant and NaOH, <span class=""math-tex"">\(H_2\)</span> are product.</font></font></font></font></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_38,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>Who introduced the term 'mole' in chemistry?</p>
",<p>John Dalton</p>,<p>Amedeo Avagadro</p>,<p>A Lavosier</p>,<p>Wilhelm Ostwald</p>,0,0,0,1,
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_39,CBSE,9,Science,atoms-and-molecules,,1,3,-1,binary,,"
<p>The law of constant proportions was stated by A Lavoisier.</p>
","
												True												
																								
											  ","
												False												
																								
											  ",,,0,1,0,0,
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_40,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>Magnesium ion is</p>
",<p>Univalent ion</p>,<p>Divalent ion</p>,<p>Trivalent ion</p>,<p>None of these</p>,0,1,0,0,"
<h3>Solution:</h3>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">Atomic number of Mg is 12 and<br/>
Electronic configuration is</font></font></font></font></p>
<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width: 100px;"">
<tbody>
<tr>
<td>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">K</font></font></font></font></p>
</td>
<td>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">L</font></font></font></font></p>
</td>
<td>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">M</font></font></font></font></p>
</td>
</tr>
<tr>
<td>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">2</font></font></font></font></p>
</td>
<td>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">8</font></font></font></font></p>
</td>
<td>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">2</font></font></font></font></p>
</td>
</tr>
</tbody>
</table>
<p><font color=""#000000""><font face=""Calibri, serif""><font face=""Cambria, serif""><font size=""3"">To attain octet, it loses two electrons and forms a divalent cation.</font></font></font></font></p>
<p><font color=""#000000""><font face=""Liberation Serif, serif""><font face=""Cambria, serif""><font size=""3"">Mg - 2e <span class=""math-tex"">\(\rightarrow\)</span></font></font><font face=""Cambria, serif""><font size=""3"">Mg</font></font><sup><font face=""Cambria, serif""><font size=""3""><span class=""math-tex"">\(^{2+}\)</span></font></font></sup></font></font></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_41,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>Barium chloride and sodium sulphate are dissolved in  - </p>
",<p>Benzene</p>,<p>Chloroform</p>,<p>Distilled water</p>,<p>None of these</p>,0,0,1,0,"
<h3>Solution:</h3>
<p>Barium chloride and sodium sulphate when dissolved in distilled water, it forms a white coloured precipitation and sodium chloride, barium sulphate is produced.</p>
<p><span class=""math-tex"">\(BaCl_2 + Na_2SO_4 = BaSO_4\downarrow + 2NaCl\)</span></p>
<p>                                  (White)</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_42,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p>The atomic mass of calcium is 40. The number of moles in 60 g of Calcium are:</p>
",<p>0.5 mol</p>,<p>0.75 mol</p>,<p>1.5 mol</p>,<p>2.0 mol</p>,0,0,1,0,
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_09_43,CBSE,9,Science,atoms-and-molecules,,1,3,-1,SMCQ,,"
<p><strong>To balance the equation: <span class=""math-tex"">\(KMnO_4 + HCl \rightarrow KCl + MnCl_2 + H_2O + Cl_2\)</span> How many HCl is required?</strong></p>
",<p>10</p>,<p>12</p>,<p>14</p>,<p>16</p>,0,0,0,1,"
<h3>Solution:</h3>
<p><font color=""#000000""><font face=""Liberation Serif, serif""><font face=""Cambria, serif""><font size=""3"">The balanced equation is: <span class=""math-tex"">\(2KMnO_4 + 16HCl \rightarrow 2KCl + 2MnCl_2 + 8H_2O + 5Cl_2\)</span></font></font></font></font></p> "
